price,room_type,room_shared,room_private,person_capacity,superhost,multi _listing ,bis_listing,cleanliness_rating,rating,bedrooms,lng,lat,city,day_type
921.6600660839408,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.87021,52.37256,amsterdam,weekdays
614.4400440559605,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,3,4.8895,52.39267,amsterdam,weekdays
811.0514845452628,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,2,4.90351,52.3571,amsterdam,weekdays
614.4400440559605,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,7,90,2,4.8533,52.35,amsterdam,weekdays
728.7980690366275,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.90895,52.3466,amsterdam,weekdays
1301.2912145853352,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.90146,52.35733,amsterdam,weekdays
504.06580273240695,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,4.87676,52.39094,amsterdam,weekdays
430.24863496824696,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,90,2,4.81944,52.34417,amsterdam,weekdays
540.6228762918005,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,2,4.84835,52.34949,amsterdam,weekdays
1388.7001148267054,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,100,2,4.89484,52.37294,amsterdam,weekdays
409.39235582218265,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,93,2,4.930619999999999,52.37102,amsterdam,weekdays
